"pid","assessed_value"
1492,584421.889343541
1493,614561.680824012
1494,569147.375910128
1495,444243.269005015
1496,593332.842463719
1497,769024.704715977
1498,807693.318222003
1499,550160.525754884
1500,549513.930297512
1501,602175.104274444
1502,614967.073417564
1503,567894.042235929
1504,565611.738589572
1505,616917.161893573
1506,544036.348743778
1507,589442.027210777
1508,390692.477490509
1509,1045257.39020502
1510,1029167.51927863
1511,530838.196094538
1512,567380.788246927
1513,471448.187884323
1514,532408.324132405
1515,585453.024265886
1516,871435.754554994
1517,604032.681733257
1518,519975.279868094
1519,603355.638667585
1520,564917.862551435
1521,579494.127642083
1522,511920.263035834
1523,859354.23344839
1524,842726.296450743
1525,674951.173087141
1526,568937.057529377
1527,484589.778275295
1528,1011637.00921623
1529,574082.926571165
1530,1035136.98493246
1531,550507.164981405
1532,509402.286809441
1533,557162.226592069
1534,592685.94139322
1535,586324.239033617
1536,574846.573572152
1537,519975.162057112
1538,578274.366251818
1539,835883.124929159
1540,498829.229540903
1541,507962.138418342
1542,613632.343526028
1543,1142122.53489245
1544,593966.863998733
1545,562964.669480748
1546,543203.63749887
1547,1253729.62116845
1548,498512.145644435
1549,497237.173175631
1550,600307.130614899
1551,598893.955385627
1552,543388.242564114
1553,576044.557994242
1554,625645.125563044
1555,622626.673640064
1556,680834.08236701
1557,627825.153587666
1558,915118.734527933
1559,594347.067191052
1560,537105.430957933
1561,532696.927960658
1562,595620.750228022
1563,488774.647463421
1564,510570.754962597
1565,659894.433047636
1566,567186.955852451
1567,651928.135554517
1568,646601.914388267
1569,593014.652359601
1570,481331.99052349
1571,638840.913514899
1572,622314.012038605
1573,525972.442759357
1574,533075.534963782
1575,529536.790301181
1576,523276.150822021
1577,550077.767270025
1578,577319.063210952
1579,552990.482789364
1580,878720.247527084
1581,637880.350622619
1582,622010.725278996
1583,490534.468474702
1584,559553.679171084
1585,498425.729457467
1586,500726.513938908
1587,619985.448892692
1588,530640.744201351
1589,593859.893948204
1590,540083.740849759
1591,618956.219192354
1592,593048.291603514
1593,628566.276613165
1594,600663.024054664
1595,510464.194629047
1596,568426.740361482
1597,490130.271769165
1598,502760.313721975
1599,546680.450211234
1600,604184.063275303
1601,574442.842467417
1602,640050.097004534
1603,574805.186321661
1604,1121942.16610672
1605,733378.671543635
1606,452697.542999326
1607,504408.259520521
1608,1321201.74986145
1609,571673.78211177
1610,575546.411781194
1611,501080.29570416
1612,492749.831487624
1613,484569.51129484
1614,780317.020728365
1615,578916.574397893
1616,569118.323174978
1617,496904.682545587
1618,438199.0520953
1619,691304.009083094
1620,558838.357726086
1621,534298.493529156
1622,786703.648430525
1623,722923.516126076
1624,661660.047096958
1625,534208.212076535
1626,509536.449301048
1627,590426.75136359
1628,485127.086392231
1629,596620.55183734
1630,605426.692665369
1631,492890.070516404
1632,589132.052589256
1633,519975.279868094
1634,500032.118682162
1635,911956.117506938
1636,611754.250675401
1637,487988.885111106
1638,567853.348041845
1639,471458.926743199
1640,568429.65777648
1641,566865.403047597
1642,687515.173170454
1643,712135.14277576
1644,607432.002458261
1645,493025.339426254
1646,513333.466010489
1647,611460.938418281
1648,747359.711537079
1649,533984.477997932
1650,581300.553150794
1651,671443.708407346
1652,526074.132165706
1653,1258567.12223362
1654,504945.986237049
1655,644912.239609381
1656,560273.183530966
1657,612199.73422019
1658,865279.840999256
1659,610868.439191167
1660,582939.641830986
1661,501080.29570416
1662,675730.773305185
1663,766657.052001133
1664,567623.729154556
1665,654884.456740314
1666,931409.425657639
1667,554190.594245983
1668,586239.916181249
1669,571025.449054331
1670,610200.897387184
1671,611641.47789397
1672,708018.863937097
1673,471493.996693743
1674,499247.161704489
1675,758535.79410775
1676,564494.669403593
1677,567862.038212745
1678,1026789.17399838
1679,543422.04901927
1680,487801.869202527
1681,938835.33004651
1682,611941.346173055
1683,969705.710216892
1684,610155.6603049
1685,574634.629069858
1686,542932.285577747
1687,532887.131762982
1688,947066.992619245
1689,635011.620117511
1690,723181.356309361
1691,578788.599420091
1692,602923.100081765
1693,551436.256544149
1694,611224.531971172
1695,506271.65138309
1696,614983.960030603
1697,573520.379138572
1698,624172.940631352
1699,498405.465210753
1700,549975.501063088
1701,514673.920178051
1702,505244.791860429
1703,812424.441804208
1704,530267.683629805
1705,547642.520274146
1706,576489.620110451
1707,601819.066561637
1708,486749.144430724
1709,497975.97117911
1710,575661.868270262
1711,1245313.73585247
1712,618130.949325146
1713,576698.886572095
1714,964684.832468587
1715,638840.913514899
1716,507179.145074214
1717,587486.00381144
1718,590206.190257724
1719,608869.492983663
1720,528089.81906854
1721,571554.457206249
1722,443726.401850808
1723,738208.902737399
1724,781919.846418085
1725,626896.596870484
1726,582116.982331046
1727,779094.044039403
1728,538846.546202983
1729,647612.171257208
1730,573934.803580935
1731,578050.494427833
1732,544036.348743778
1733,538682.677782098
1734,489530.81932094
1735,669287.596404292
1736,558072.544544948
1737,516472.677464153
1738,490812.045593471
1739,523814.823844984
1740,791753.141449322
1741,591850.502736758
1742,544897.835136447
1743,523974.773384871
1744,687575.390763659
1745,528525.607954718
1746,541645.652488202
1747,995935.864462474
1748,1192941.80566896
1749,694777.458420455
1750,992392.019402735
1751,527895.207315225
1752,534213.608626801
1753,642853.922264377
1754,556705.192020692
1755,586102.195415317
1756,554662.231755844
1757,938607.383909198
1758,873964.462156234
1759,600886.47775141
1760,621397.31195489
1761,529949.419527597
1762,601990.99118421
1763,813032.934082166
1764,646641.092954841
1765,1568946.69119261
1766,687311.151996912
1767,604022.226603632
1768,733724.496678041
1769,517275.100742056
1770,579354.519705482
1771,658574.836954462
1772,535821.354652178
1773,535705.149508316
1774,523194.417854462
1775,593200.708075181
1776,521709.750812287
1777,691677.557343469
1778,587850.236933482
1779,497618.946967703
1780,648559.924667945
1781,660268.407158977
1782,493512.414901043
1783,520170.013477307
1784,574133.296530229
1785,558028.7085848
1786,450795.298839006
1787,515951.47101044
1788,541714.84289157
1789,539353.530213648
1790,566879.158935073
1791,535308.616591739
1792,503091.183408827
1793,748627.694738187
1794,629513.918010278
1795,480887.512341539
1796,520170.013477307
1797,462360.512427717
1798,573780.737809904
1799,626617.27314741
1800,545268.924750543
1801,577371.469782158
1802,756510.867989916
1803,616277.019635208
1804,559556.793902992
1805,594442.160309217
1806,519780.993971988
1807,576033.263880171
1808,537274.985419728
1809,522025.009742577
1810,865639.789715304
1811,491138.240527364
1812,496321.374715164
1813,523907.830343766
1814,633301.609966352
1815,673492.760026821
1816,500124.768663651
1817,578095.476981648
1818,539532.698448918
1819,604207.281057219
1820,1480260.46124501
1821,517940.713515939
1822,563952.377980364
1823,596498.774519171
1824,545465.348896572
1825,610470.172407082
1826,543965.974879117
1827,518872.119153967
1828,985730.636909914
1829,535841.051371535
1830,879454.978807808
1831,551253.093360812
1832,806810.576142598
1833,498697.370717513
1834,522503.197145228
1835,638619.31615305
1836,968165.251393325
1837,754624.659708879
1838,924094.228027046
1839,631422.619812561
1840,766817.533390902
1841,534269.626719116
1842,501080.29570416
1843,539545.844182207
1844,499816.591079677
1845,513220.946178029
1846,548010.75854533
1847,578955.545454304
1848,576504.797719564
1849,601019.778407323
1850,483820.800900654
1851,501081.219824969
1852,554556.923601698
1853,537775.14555712
1854,561717.42494029
1855,532936.494113869
1856,601038.529834624
1857,560698.265243276
1858,554241.259707112
1859,539211.886094219
1860,580798.730908534
1861,582509.775574882
1862,509706.950552845
1863,525224.667577326
1864,518212.973067658
1865,574634.629069858
1866,524846.1481322
1867,515062.416128903
1868,537439.603942833
1869,558196.685638879
1870,591793.041998837
1871,594078.274477609
1872,551199.740263601
1873,593570.960679264
1874,589860.002207162
1875,510993.550703607
1876,480442.678005608
1877,560313.044110074
1878,494989.519443877
1879,575508.977851233
1880,559690.390278765
1881,560554.838725762
1882,553385.39914533
1883,515182.069233725
1884,1031714.0389713
1885,502426.688459571
1886,749751.175829638
1887,464544.43188232
1888,531323.848261589
1889,635118.719945794
1890,483394.05217249
1891,665210.765662989
1892,597851.709911147
1893,574540.282179309
1894,615081.489793205
1895,701940.439389752
1896,512430.1648823
1897,583112.351566339
1898,558664.019881341
1899,663975.254287923
1900,485113.552255539
1901,612722.602656268
1902,509394.998132309
1903,501250.328385861
1904,575874.401717898
1905,1310345.52708035
1906,740303.00188942
1907,543025.631873325
1908,586023.153427868
1909,586387.976565173
1910,549805.081407495
1911,519006.828538992
1912,603646.506253575
1913,1053692.68457546
1914,633301.609966352
1915,511489.109018858
1916,586183.468219511
1917,673256.429205086
1918,598312.018347731
1919,512024.736271649
1920,551720.517858617
1921,581562.292609133
1922,636684.178373395
1923,368431.239592301
1924,617835.8332487
1925,669680.639020152
1926,599343.224037266
1927,599504.145253495
1928,500460.246202819
1929,608456.915285981
1930,467111.058722214
1931,718850.310093214
1932,879905.685638175
1933,880778.898155637
1934,575512.978493774
1935,899653.292438183
1936,833706.80512803
1937,537817.468066524
1938,509536.449301048
1939,573927.397326069
1940,544602.851766518
1941,496918.803885915
1942,535006.602531934
1943,811189.619318471
1944,573109.749531089
1945,448244.463162422
1946,647478.441009428
1947,475383.985906396
1948,1055620.21595101
1949,610207.795207045
1950,504499.937455949
1951,516918.630751663
1952,815837.801725338
1953,767371.90589447
1954,950118.008962315
1955,530333.398494582
1956,595143.737930751
1957,624648.465925567
1958,462087.221217575
1959,493872.079721394
1960,524521.650713497
1961,501080.29570416
1962,543740.676981307
1963,568937.057529377
1964,540507.400098033
1965,535817.703495203
1966,464720.307501588
1967,519975.279868094
1968,750794.786852687
1969,869792.751605955
1970,482086.329956462
1971,1061792.06375907
1972,546580.669717062
1973,548310.450058328
1974,495470.224217597
1975,578359.438505064
1976,547911.555024616
1977,591548.206691407
1978,601094.40016873
1979,515062.416128903
1980,610432.47456607
1981,883439.323674876
1982,567342.410998643
1983,590223.154150443
1984,522503.197145228
1985,609158.641450963
1986,547086.241356297
1987,522023.028369605
1988,564071.599491879
1989,548515.743490084
1990,855051.432468062
1991,788257.40366702
1992,575435.523930771
1993,493025.339426254
1994,478826.389380266
1995,544328.795665221
1996,593585.7283518
1997,558003.829107019
1998,544519.999781531
1999,707400.833139472
2000,586133.427001334
2001,553781.220590519
2002,650926.562672711
2003,494230.418577969
2004,515636.586775663
2005,516150.971694206
2006,504242.642943623
2007,488557.435159164
2008,702673.366620627
2009,603555.248735695
2010,543527.84778983
2011,665238.882547355
2012,592685.94139322
2013,553199.189579771
